"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1990"	"1990"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	160	812160	19.7
	"1990"	"1990"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	3978	15834123	25.1
	"1990"	"1990"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3562	1962145	181.5
	"1990"	"1990"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	476	728534	65.3
	"1990"	"1990"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	13353	15818973	84.4
	"1990"	"1990"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	446	1415642	31.5
	"1990"	"1990"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	115	462435	24.9
	"1990"	"1990"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	2849	10946272	26.0
	"1990"	"1990"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	1664	1175149	141.6
	"1990"	"1990"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	234	432931	54.1
	"1990"	"1990"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	7940	10624221	74.7
	"1990"	"1990"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	415	1134501	36.6
	"1990"	"1990"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	100	324990	30.8
	"1990"	"1990"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2892	9698092	29.8
	"1990"	"1990"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1163	878148	132.4
	"1990"	"1990"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	175	263560	66.4
	"1990"	"1990"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	7102	8813361	80.6
	"1990"	"1990"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	451	884151	51.0
	"1990"	"1990"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	91	206875	44.0
	"1990"	"1990"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3706	9047655	41.0
	"1990"	"1990"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	880	613620	143.4
	"1990"	"1990"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	140	165858	84.4
	"1990"	"1990"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	7176	7127336	100.7
	"1990"	"1990"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	480	494772	97.0
	"1990"	"1990"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	73	85114	85.8
	"1990"	"1990"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5114	5687364	89.9
	"1990"	"1990"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	574	277046	207.2
	"1990"	"1990"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	112	70434	159.0
	"1990"	"1990"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	6696	3397245	197.1
	"1990"	"1990"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	338	156362	216.2
	"1990"	"1990"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	41	22700	180.6
	"1990"	"1990"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	4672	2001136	233.5
	"1990"	"1990"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	239	66270	360.6
	"1990"	"1990"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	62	15131	409.8
	"1990"	"1990"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3269	759826	430.2
	"1990"	"1990"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	9	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	0	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	34	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	43	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	2	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	152	Not Applicable	Not Applicable
	"1991"	"1991"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	197	336147	58.6
	"1991"	"1991"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	28	91046	30.8
	"1991"	"1991"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	374	1582196	23.6
	"1991"	"1991"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	257	346455	74.2
	"1991"	"1991"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	35	95986	36.5
	"1991"	"1991"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	498	1659077	30.0
	"1991"	"1991"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	367	1204325	30.5
	"1991"	"1991"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	45	344089	13.1
	"1991"	"1991"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	905	5875294	15.4
	"1991"	"1991"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	469	1233019	38.0
	"1991"	"1991"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	56	360353	15.5
	"1991"	"1991"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1292	6187186	20.9
	"1991"	"1991"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	171	1376295	12.4
	"1991"	"1991"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	24	415436	5.8
	"1991"	"1991"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	493	7130320	6.9
	"1991"	"1991"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	291	1411196	20.6
	"1991"	"1991"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	46	429310	10.7
	"1991"	"1991"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	864	7518573	11.5
	"1991"	"1991"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	145	1357517	10.7
	"1991"	"1991"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	24	403135	6.0
	"1991"	"1991"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	569	6898264	8.2
	"1991"	"1991"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	449	1387474	32.4
	"1991"	"1991"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	59	417984	14.1
	"1991"	"1991"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1360	7291581	18.7
	"1991"	"1991"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	396	1315495	30.1
	"1991"	"1991"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	104	394701	26.3
	"1991"	"1991"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2253	6697113	33.6
	"1991"	"1991"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2669	1342227	198.8
	"1991"	"1991"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	300	419695	71.5
	"1991"	"1991"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	6627	7101049	93.3
	"1991"	"1991"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	614	1370413	44.8
	"1991"	"1991"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	112	440477	25.4
	"1991"	"1991"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	2257	7640454	29.5
	"1991"	"1991"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3530	1309404	269.6
	"1991"	"1991"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	386	468987	82.3
	"1991"	"1991"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	9263	8004690	115.7
	"1991"	"1991"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1418	2935364	48.3
	"1991"	"1991"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	225	982253	22.9
	"1991"	"1991"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4474	17667493	25.3
	"1991"	"1991"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	5666	2624463	215.9
	"1991"	"1991"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	730	950925	76.8
	"1991"	"1991"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	17211	18063504	95.3
	"1991"	"1991"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1013	2431756	41.7
	"1991"	"1991"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	206	874254	23.6
	"1991"	"1991"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	4012	16555202	24.2
	"1991"	"1991"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3688	2100406	175.6
	"1991"	"1991"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	447	786677	56.8
	"1991"	"1991"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	13396	16581171	80.8
	"1991"	"1991"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	494	1460229	33.8
	"1991"	"1991"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	122	503863	24.2
	"1991"	"1991"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	2913	11244662	25.9
	"1991"	"1991"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	1625	1214347	133.8
	"1991"	"1991"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	269	467008	57.6
	"1991"	"1991"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	8084	10930043	74.0
	"1991"	"1991"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	380	1142772	33.3
	"1991"	"1991"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	104	342104	30.4
	"1991"	"1991"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2605	9604393	27.1
	"1991"	"1991"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1129	889866	126.9
	"1991"	"1991"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	194	281113	69.0
	"1991"	"1991"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6717	8785613	76.5
	"1991"	"1991"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	439	898586	48.9
	"1991"	"1991"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	78	223366	34.9
	"1991"	"1991"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3602	9131275	39.4
	"1991"	"1991"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	915	626334	146.1
	"1991"	"1991"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	151	176437	85.6
	"1991"	"1991"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	6896	7237906	95.3
	"1991"	"1991"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	454	505286	89.9
	"1991"	"1991"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	56	91882	60.9
	"1991"	"1991"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5113	5844539	87.5
	"1991"	"1991"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	607	279775	217.0
	"1991"	"1991"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	103	74271	138.7
	"1991"	"1991"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	6774	3532828	191.7
	"1991"	"1991"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	345	167928	205.4
	"1991"	"1991"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	51	24430	208.8
	"1991"	"1991"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	4924	2113777	232.9
	"1991"	"1991"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	261	68984	378.3
	"1991"	"1991"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	50	16165	309.3
	"1991"	"1991"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3463	797855	434.0
	"1991"	"1991"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	37	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	35	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	4	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	166	Not Applicable	Not Applicable
	"1992"	"1992"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	195	330907	58.9
	"1992"	"1992"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	17	92143	18.4 (Unreliable)
	"1992"	"1992"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	306	1559867	19.6
	"1992"	"1992"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	201	342726	58.6
	"1992"	"1992"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	29	97560	29.7
	"1992"	"1992"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	438	1641811	26.7
	"1992"	"1992"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	351	1249382	28.1
	"1992"	"1992"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	48	362447	13.2
	"1992"	"1992"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	759	5983543	12.7
	"1992"	"1992"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	423	1280001	33.0
	"1992"	"1992"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	72	379416	19.0
	"1992"	"1992"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1278	6300477	20.3
	"1992"	"1992"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	173	1408735	12.3
	"1992"	"1992"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	30	423753	7.1
	"1992"	"1992"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	442	7162539	6.2
	"1992"	"1992"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	283	1446654	19.6
	"1992"	"1992"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	57	439549	13.0
	"1992"	"1992"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	811	7549874	10.7
	"1992"	"1992"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	170	1393716	12.2
	"1992"	"1992"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	26	428384	6.1
	"1992"	"1992"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	570	7075192	8.1
	"1992"	"1992"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	419	1426559	29.4
	"1992"	"1992"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	79	443123	17.8
	"1992"	"1992"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1274	7478789	17.0
	"1992"	"1992"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	372	1318601	28.2
	"1992"	"1992"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	108	401591	26.9
	"1992"	"1992"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2052	6668378	30.8
	"1992"	"1992"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2544	1347170	188.8
	"1992"	"1992"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	322	424465	75.9
	"1992"	"1992"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	6122	7086035	86.4
	"1992"	"1992"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	570	1383482	41.2
	"1992"	"1992"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	127	468481	27.1
	"1992"	"1992"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	2016	7564612	26.7
	"1992"	"1992"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3439	1329769	258.6
	"1992"	"1992"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	422	496877	84.9
	"1992"	"1992"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	8621	7944781	108.5
	"1992"	"1992"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1379	2938265	46.9
	"1992"	"1992"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	219	1021440	21.4
	"1992"	"1992"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4219	17478973	24.1
	"1992"	"1992"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	5162	2635039	195.9
	"1992"	"1992"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	670	987354	67.9
	"1992"	"1992"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	16426	17935899	91.6
	"1992"	"1992"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1030	2529967	40.7
	"1992"	"1992"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	177	920487	19.2
	"1992"	"1992"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	4106	16723220	24.6
	"1992"	"1992"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3649	2193430	166.4
	"1992"	"1992"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	448	832447	53.8
	"1992"	"1992"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	13978	16776783	83.3
	"1992"	"1992"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	461	1537181	30.0
	"1992"	"1992"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	135	549449	24.6
	"1992"	"1992"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	2991	11989079	24.9
	"1992"	"1992"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	1729	1283708	134.7
	"1992"	"1992"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	272	503244	54.0
	"1992"	"1992"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	8285	11685057	70.9
	"1992"	"1992"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	367	1150376	31.9
	"1992"	"1992"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	95	360111	26.4
	"1992"	"1992"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2498	9530399	26.2
	"1992"	"1992"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1077	898874	119.8
	"1992"	"1992"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	163	299297	54.5
	"1992"	"1992"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6459	8759001	73.7
	"1992"	"1992"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	409	909778	45.0
	"1992"	"1992"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	97	240065	40.4
	"1992"	"1992"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3594	9191380	39.1
	"1992"	"1992"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	851	636212	133.8
	"1992"	"1992"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	147	187781	78.3
	"1992"	"1992"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	6924	7320803	94.6
	"1992"	"1992"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	461	514433	89.6
	"1992"	"1992"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	89	98903	90.0
	"1992"	"1992"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5014	5949314	84.3
	"1992"	"1992"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	585	282979	206.7
	"1992"	"1992"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	103	78427	131.3
	"1992"	"1992"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	6823	3631259	187.9
	"1992"	"1992"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	299	177067	168.9
	"1992"	"1992"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	42	26345	159.4
	"1992"	"1992"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	5059	2195625	230.4
	"1992"	"1992"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	243	71367	340.5
	"1992"	"1992"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	68	17556	387.3
	"1992"	"1992"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3472	826700	420.0
	"1992"	"1992"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	21	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	27	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	2	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	152	Not Applicable	Not Applicable
	"1993"	"1993"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	180	324891	55.4
	"1993"	"1993"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	25	92987	26.9
	"1993"	"1993"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	363	1533501	23.7
	"1993"	"1993"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	240	333984	71.9
	"1993"	"1993"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	31	98545	31.5
	"1993"	"1993"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	464	1616332	28.7
	"1993"	"1993"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	378	1283075	29.5
	"1993"	"1993"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	59	378157	15.6
	"1993"	"1993"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	815	6072481	13.4
	"1993"	"1993"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	516	1316241	39.2
	"1993"	"1993"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	76	396151	19.2
	"1993"	"1993"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1249	6388979	19.5
	"1993"	"1993"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	215	1454362	14.8
	"1993"	"1993"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	38	434188	8.8
	"1993"	"1993"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	464	7211778	6.4
	"1993"	"1993"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	271	1494226	18.1
	"1993"	"1993"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	53	452394	11.7
	"1993"	"1993"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	775	7599008	10.2
	"1993"	"1993"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	196	1428055	13.7
	"1993"	"1993"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	37	455491	8.1
	"1993"	"1993"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	618	7245204	8.5
	"1993"	"1993"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	440	1464928	30.0
	"1993"	"1993"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	78	470280	16.6
	"1993"	"1993"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1317	7657445	17.2
	"1993"	"1993"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	417	1333625	31.3
	"1993"	"1993"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	108	413468	26.1
	"1993"	"1993"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2102	6749044	31.1
	"1993"	"1993"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2750	1362474	201.8
	"1993"	"1993"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	336	435099	77.2
	"1993"	"1993"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	6334	7180143	88.2
	"1993"	"1993"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	653	1385931	47.1
	"1993"	"1993"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	131	493436	26.5
	"1993"	"1993"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	1986	7448399	26.7
