"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	1	99000	1.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	99000	1.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental falls"	"E880-E887"	3	99000	3.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	9	99000	9.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	1	99000	1.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Other accidents "	"E910-E929"	14	99000	14.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	1	99000	1.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	2	99000	2.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Railway accidents"	"E800-E807"	2	101000	2.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	21	101000	20.8
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	101000	1.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Water transport accidents"	"E830-E838"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	2	101000	2.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	101000	1.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental falls"	"E880-E887"	3	101000	3.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	13	101000	12.9 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Other accidents "	"E910-E929"	24	101000	23.8
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	2	101000	2.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"Other Race"	"2131-1"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Railway accidents"	"E800-E807"	8	5999000	0.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	507	5999000	8.5
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	85	5999000	1.4
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Water transport accidents"	"E830-E838"	5	5999000	0.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	13	5999000	0.2 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	46	5999000	0.8
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	22	5999000	0.4
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	14	5999000	0.2 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Accidental falls"	"E880-E887"	60	5999000	1.0
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	206	5999000	3.4
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	11	5999000	0.2 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Other accidents "	"E910-E929"	451	5999000	7.5
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	8	5999000	0.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	69	5999000	1.2
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	39	5999000	0.7
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Railway accidents"	"E800-E807"	7	6258000	0.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	619	6258000	9.9
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	103	6258000	1.6
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	4	6258000	0.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Water transport accidents"	"E830-E838"	21	6258000	0.3
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	6	6258000	0.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	47	6258000	0.8
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	33	6258000	0.5
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	13	6258000	0.2 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Accidental falls"	"E880-E887"	87	6258000	1.4
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	274	6258000	4.4
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	17	6258000	0.3 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Other accidents "	"E910-E929"	805	6258000	12.9
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	7	6258000	0.1 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	1	6258000	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	64	6258000	1.0
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	45	6258000	0.7
	"1968"	"1968"	"1-4 years"	"1-4"	"White"	"2106-3"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	157	1390000	11.3
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	2	1390000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	1	1390000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Water transport accidents"	"E830-E838"	4	1390000	0.3 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	1390000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	1	1390000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental falls"	"E880-E887"	11	1390000	0.8 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	96	1390000	6.9
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Other accidents "	"E910-E929"	50	1390000	3.6
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	21	1390000	1.5
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	8	1390000	0.6 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Railway accidents"	"E800-E807"	5	1389000	0.4 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	261	1389000	18.8
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	5	1389000	0.4 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	1	1389000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Water transport accidents"	"E830-E838"	9	1389000	0.6 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	1	1389000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	1389000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	1	1389000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental falls"	"E880-E887"	18	1389000	1.3 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	86	1389000	6.2
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Other accidents "	"E910-E929"	177	1389000	12.7
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	1	1389000	0.1 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	19	1389000	1.4 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	8	1389000	0.6 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	13	136000	9.6 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	2	136000	1.5 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Water transport accidents"	"E830-E838"	1	136000	0.7 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental falls"	"E880-E887"	1	136000	0.7 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	2	136000	1.5 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Other accidents "	"E910-E929"	3	136000	2.2 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	1	136000	0.7 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	5	138000	3.6 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	138000	0.7 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Water transport accidents"	"E830-E838"	1	138000	0.7 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	1	138000	0.7 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	1	138000	0.7 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental falls"	"E880-E887"	2	138000	1.4 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	2	138000	1.4 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	2	138000	1.4 (Unreliable)
	"1968"	"1968"	"5-9 years"	"5-9"	"Other Race"	"2131-1"	"Male"	"M"	"Other accidents "	"E910-E929"	18	138000	13.0 (Unreliable)
